raw_id,source,event_date,date_header,section,entry_type,text,source_url,scraped_at,Keyword_score,
wt_0178,wikipedia_timeline,3/26/2026,26-Mar,Other developments,li,"Two IDF soldiers of the Golani Brigade were killed in clashes with Hezbollah fighters in southern Lebanon, bringing the total of Israeli soldiers killed since the start of the invasion of Lebanon to 4.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0179,wikipedia_timeline,3/26/2026,26-Mar,Other developments,li,Israel`s president Benjamin Netanyahu claimed in mid May 2026 to have met UAE leader Sheikh Mohamed bin Zayed Al Nahyan during a secret visit on 26 March in the remote desert location Al Ain . UAE officials denied the claim.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#26_March,2026-07-17T02:45:35,0,
wt_0180,wikipedia_timeline,3/27/2026,27-Mar,,li,"IDF reported 4 missile salvos were fired from Iran on targets in Israel since the early morning, with most being intercepted and the rest causing no casualties.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0181,wikipedia_timeline,3/27/2026,27-Mar,,li,"Kuwait reported an attack by drones on Shuwaikh Port , and drones and missiles on Mubarak Al Kabeer Port causing material damage but no human casualties.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0182,wikipedia_timeline,3/27/2026,27-Mar,,li,UAE authorities reported six ballistic missiles and nine drones from Iran were intercepted.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0183,wikipedia_timeline,3/27/2026,27-Mar,,li,"Israeli strikes hit the factories of Mobarakeh Steel Company and Khouzestan Steel Company , located respectively in Isfahan and Ahvaz . Israel stated that these facilities were part of Iran's military-industrial complex and were partially controlled by the IRGC. Later, strikes hit a yellowcake plant near Yazd and the IR-40 heavy water reactor in Arak .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0184,wikipedia_timeline,3/27/2026,27-Mar,,li,The IDF said that it struck a major missile and naval mine production site in Yazd.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0185,wikipedia_timeline,3/27/2026,27-Mar,,li,"An Iranian cluster bomb attack impacted six sites across central Israel, killing one person in Ramat Gan and injuring three others.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0186,wikipedia_timeline,3/27/2026,27-Mar,,li,"An Iranian missile and drone strike on Prince Sultan Air Base damaged several US refueling aircraft and injured fifteen US soldiers, including five critically. An E-3 Sentry was also damaged by the strike. It was also reported that an attack earlier that week injured 14 US soldiers.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0187,wikipedia_timeline,3/27/2026,27-Mar,,li,Iran's Ministry of Health claimed that over 230 children had been killed in US–Israeli attacks in the first month of the war.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#27_March,2026-07-17T02:45:35,0,
wt_0188,wikipedia_timeline,3/28/2026,28-Mar,,li,"A Houthi ballistic missile was launched from Yemen toward Beersheba in Southern Israel after its military spokesman gave a speech. A Houthi cruise missile targeting Israel was intercepted hours later, and a drone from Yemen was intercepted near Eilat .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0189,wikipedia_timeline,3/28/2026,28-Mar,,li,Port installations in Salalah in southern Oman were hit by two drones. One worker was reported injured. Iran said that it targeted a logistics vessel belonging to US military in the vicinity of the port.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0190,wikipedia_timeline,3/28/2026,28-Mar,,li,Iran said that it targeted a Ukrainian anti-drone system depot in Dubai which it said was used to assist American forces.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0191,wikipedia_timeline,3/28/2026,28-Mar,,li,"Iranian drones hit Kuwait international airport and damaged its radar system. The fire, which had been burning in the airports fuel depot for 3 days, was finally extinguished.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0192,wikipedia_timeline,3/28/2026,28-Mar,,li,The IDF said that it struck the headquarters of the Marine Industries Organization in Tehran alongside other arms manufacturing sites and air defenses.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0193,wikipedia_timeline,3/28/2026,28-Mar,,li,A drone attack targeted the home of Kurdistan Region president Nechirvan Barzani in Duhok .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0194,wikipedia_timeline,3/28/2026,28-Mar,,li,"An overnight strike in Tehran damaged buildings belonging to Iran University of Science and Technology . The IRGC to threatened to attack US universities in the region in response. Later, Israeli strikes reportedly hit a water reservoir in Haftkel and killed Ali Fouladvand, the head of the Organization of Defensive Innovation and Research 's research department, in Borujerd , along with members of his family. Fouladvand's death was later confirmed by Iranian media.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0195,wikipedia_timeline,3/28/2026,28-Mar,,li,An Iranian ballistic missile strike in Eshtaol injured 19 people and damaged several homes.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0197,wikipedia_timeline,3/28/2026,28-Mar,,li,"An Iranian attack struck Emirates Global Aluminium 's Al Taweelah site in Abu Dhabi, causing damage. Aluminium Bahrain also announced that it was attacked the day earlier, injuring two people.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0198,wikipedia_timeline,3/28/2026,28-Mar,,li,A drone attack from Iraq targeting Syria's al-Tanf military base was intercepted.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0201,wikipedia_timeline,3/28/2026,28-Mar,,li,"An IDF soldier of the Paratroopers Brigade was killed in a Hezbollah rocket attack in southern Lebanon, increasing the number of IDF soldiers killed since the start of the invasion to 5.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#28_March,2026-07-17T02:45:35,0,
wt_0202,wikipedia_timeline,3/29/2026,29-Mar,,li,"Overnight drone attacks in Erbil , Iraq, targeted the home of Kurdistan Democratic Party leader Masoud Barzani , Iranian opposition headquarters, and a US base near Erbil International Airport .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0203,wikipedia_timeline,3/29/2026,29-Mar,,li,"Explosions were reported in many places in Iran including Abad, Andisheh, District 15, Evin, Masoudieh, Nobonyad, Qaleh Hasan Khan, and Saadat.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0204,wikipedia_timeline,3/29/2026,29-Mar,,li,Israel said it struck mobile command centers and places used to produce weapons in Tehran.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0205,wikipedia_timeline,3/29/2026,29-Mar,,li,"Iranian parliament speaker Mohammad Bagher Ghalibaf rejected the ongoing negotiations with the United States, saying that Iran could not be forced into submission.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0206,wikipedia_timeline,3/29/2026,29-Mar,,li,"An Iranian missile struck an ADAMA chemical facility in Ne'ot Hovav , injuring one person.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0207,wikipedia_timeline,3/29/2026,29-Mar,,li,"Six people killed in US–Israeli attack on Iranian village; Five houses were destroyed, and 22 were severely damaged in the attack.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0208,wikipedia_timeline,3/29/2026,29-Mar,,li,"Power was cut in parts of Tehran and Alborz province , including Karaj , after electrical infrastructure was damaged by shrapnel.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0209,wikipedia_timeline,3/29/2026,29-Mar,,li,The International Atomic Energy Agency said that the IR-40 heavy water reactor was no longer operational after sustaining serious damage during the Israeli attack on 27 March.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0210,wikipedia_timeline,3/29/2026,29-Mar,,li,Late on 29 March Iranian drones hit a military installation in Kuwait injuring 10 soldiers.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0211,wikipedia_timeline,3/29/2026,29-Mar,,li,"Explosions and strikes were reported in many places in Iran, including Kish Island , Qeshm Island , and Bandar Abbas in Hormozgan province , in Babol in Mazandaran province , in Dehgolan in Kurdistan province , and in Tabriz in East Azarbaijan province .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#29_March,2026-07-17T02:45:35,0,
wt_0212,wikipedia_timeline,3/30/2026,30-Mar,,p,30-Mar-26,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#30_March,2026-07-17T02:45:35,0,
wt_0213,wikipedia_timeline,3/30/2026,30-Mar,,li,"Alleged Iranian drones hit a power plant and a desalination plant in Kuwait, caused damage to buildings and killed one worker. Iran accused the Israeli government of attacking the plant, without providing evidence.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#30_March,2026-07-17T02:45:35,0,
wt_0214,wikipedia_timeline,3/30/2026,30-Mar,,li,"Debris from an intercepted missile struck the BAZAN oil refinery in Haifa, hitting a fuel tanker and damaging a nearby roof.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#30_March,2026-07-17T02:45:35,0,
wt_0215,wikipedia_timeline,3/30/2026,30-Mar,,li,The IDF said that it struck an IRGC weapons research and testing site at Imam Hossein University in Tehran.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#30_March,2026-07-17T02:45:35,0,
wt_0216,wikipedia_timeline,3/30/2026,30-Mar,,li,"An Iranian missile was shot down by NATO air defenses over Turkish airspace. Iran denied firing missile at Turkey, saying that it was a false flag attack.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#30_March,2026-07-17T02:45:35,0,
wt_0217,wikipedia_timeline,3/30/2026,30-Mar,,li,"The US began using for the first time B-52 bombers, over Iranian territory.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#30_March,2026-07-17T02:45:35,0,
wt_0218,wikipedia_timeline,3/31/2026,31-Mar,,p,31-Mar-26,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0219,wikipedia_timeline,3/31/2026,31-Mar,,li,A power outage in much of Eastern Tehran was caused by rubble hitting a power substation.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0220,wikipedia_timeline,3/31/2026,31-Mar,,li,Heavy airstrikes were reported in the Vardavard neighborhood in western Tehran.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0221,wikipedia_timeline,3/31/2026,31-Mar,,li,The US dropped bunker buster bombs on an underground ammunition depot in Isfahan.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0222,wikipedia_timeline,3/31/2026,31-Mar,,li,The fully loaded crude oil tanker Al Salmi (IMO 9534793) was hit by an alleged Iranian drone on it's starboard side near Dubai Port and caught fire.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0223,wikipedia_timeline,3/31/2026,31-Mar,,li,"IDF reported three Iranian missile attacks on Israel. Damage by cluster bombs was done in Bnei Brak, Ramat Gan and Petah Tikva, eight people were reported injured.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0224,wikipedia_timeline,3/31/2026,31-Mar,,li,The Mobarakeh Steel Company factory in Isfahan was hit by airstrikes.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0225,wikipedia_timeline,3/31/2026,31-Mar,,li,"The IDF said that it struck a factory owned by the Tofiq Daru Company that was used to produce and supply substances such as fentanyl to the Organization of Defensive Innovation and Research for use in Iran's alleged chemical weapons program. Iran denied Israeli claims, saying that fentanyl factory was only supplying hospital drugs.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0226,wikipedia_timeline,3/31/2026,31-Mar,,li,"A second tanker, Aqua 1 (IMO 9573660), was reported to have been hit late on 31 March by projectiles on it's port side 17 nmi north of Dubai. One exploded above waterline, causing a minor fire, while the other one failed to explode and got lodged in the engine room area.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0227,wikipedia_timeline,3/31/2026,31-Mar,,li,"The IDF said that it killed the commander of the Quds Force Lebanon Corps' engineering branch in an airstrike in Mahallat , adding that he led the construction of dozens of underground structures for Hezbollah and the Assad regime .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0228,wikipedia_timeline,3/31/2026,31-Mar,,li,"Iran confirmed the death of brigadier general Jamshid Eshaghi , who led the Iranian General Staff 's budgeting and financial affairs and was killed alongside members of his family.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#31_March,2026-07-17T02:45:35,0,
wt_0229,wikipedia_timeline,4/1/2026,1-Apr,,li,"A fuel storage at Kuwait International Airport was hit by Iranian drones, causing a major fire.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0230,wikipedia_timeline,4/1/2026,1-Apr,,li,"Israel reported four missile barrages fired from Iran, with impacts of cluster munition reported from Bnei Brak and Tel Aviv, injuring 14 people.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0231,wikipedia_timeline,4/1/2026,1-Apr,,li,IDF reported a missile launched by Houthi militias was intercepted.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0232,wikipedia_timeline,4/1/2026,1-Apr,,li,"Several waves of drones targeted a factory which produced motor oils in Erbil Iraq, causing a major fire.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0233,wikipedia_timeline,4/1/2026,1-Apr,,li,"A US strike in Tehran reportedly damaged the former US embassy , which was converted into a museum following its takeover during the Iranian Revolution . The St. Nicholas Orthodox Church was also damaged.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0235,wikipedia_timeline,4/1/2026,1-Apr,,li,"Two US MQ-9 Reaper drones were shot down by Iran near Isfahan , bringing the total number of MQ-9s lost during the war to 16.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0236,wikipedia_timeline,4/1/2026,1-Apr,,li,Iranian outlet Nournews reported that former foreign minister Kamal Kharazi was seriously injured and his wife was killed in an airstrike which hit his home.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0237,wikipedia_timeline,4/1/2026,1-Apr,,li,"Mohammad Ali Fathalizadeh, commander of the IRGC's Fatehin unit, was killed by an airstrike.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#1_April,2026-07-17T02:45:35,0,
wt_0240,wikipedia_timeline,4/2/2026,2-Apr,,li,Iraq began exporting crude by tanker trucks through Syria to Mediterranean ports such as Baniyas .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#2_April,2026-07-17T02:45:35,0,
wt_0241,wikipedia_timeline,4/2/2026,2-Apr,,li,Buildings of the Pasteur Institute of Iran were destroyed by an air attack.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#2_April,2026-07-17T02:45:35,0,
wt_0242,wikipedia_timeline,4/2/2026,2-Apr,,li,"A fuel tank near Mashhad International Airport was struck by a projectile, sparking a fire.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#2_April,2026-07-17T02:45:35,0,
wt_0243,wikipedia_timeline,4/2/2026,2-Apr,,li,"An Iranian strike targeted an Amazon cloud computing facility in Bahrain, causing a fire. Iran also said it attacked US fighter jets at Jordan's Al Azraq Air Base with drones. The IRGC later said that it targeted an Oracle data center in Dubai, although the city denied this.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#2_April,2026-07-17T02:45:35,0,
wt_0244,wikipedia_timeline,4/2/2026,2-Apr,,li,The IDF said that it killed the commander of Iran's ballistic missiles unit in Kermanshah and three other battalion commanders.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#2_April,2026-07-17T02:45:35,0,
wt_0245,wikipedia_timeline,4/2/2026,2-Apr,,li,An Iranian ballistic missile strike damaged an Israeli drone factory in Petah Tikva .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#2_April,2026-07-17T02:45:35,0,
wt_0246,wikipedia_timeline,4/3/2026,3-Apr,,li,Iranian drones hit the Mina Al-Ahmadi refinery in Kuwait and set it on fire in multiple locations.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0247,wikipedia_timeline,4/3/2026,3-Apr,,li,"Explosions were reported in many places across Iran, including Alborz, Bushehr, Fars, Isfahan, Khuzestan, and Tehran.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0248,wikipedia_timeline,4/3/2026,3-Apr,,li,Kuwait authorities reported Iranian drones damaged a desalination plant.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0249,wikipedia_timeline,4/3/2026,3-Apr,,li,Abu Dhabi media office reported debris from an interception caused a fire in the Habshan gas facility. An Egyptian citizen was killed and four other foreign nationals were injured by interception debris.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0250,wikipedia_timeline,4/3/2026,3-Apr,,li,"Iranian forces shot down a US Air Force F-15E Strike Eagle fighter jet over the country, prompting a search and rescue mission by US helicopters. Both of the two crew members were rescued by US forces. Two US MC-130 Hercules , an A-10 aircraft and 4 helicopters were destroyed in the operation.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0252,wikipedia_timeline,4/3/2026,3-Apr,,li,Iranian cluster munitions caused extensive damage in Kiryat Ata and injured one person.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0253,wikipedia_timeline,4/3/2026,3-Apr,,li,Israel claims to have killed Iranian missile commander Makram Azimi in Kermanshah province .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0254,wikipedia_timeline,4/3/2026,3-Apr,,li,The Israeli government extended operational reserve duty for current and future reservists to approximately nine weeks.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0256,wikipedia_timeline,4/3/2026,3-Apr,,li,Iranian media reported that Iran executed two men linked to Mojahedin-e-Khalq for planning to carry out attacks across the country.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0257,wikipedia_timeline,4/3/2026,3-Apr,,li,"Israel says it killed Mohammadreza Ashrafi, senior IRGC official responsible for the oil headquarters.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#3_April,2026-07-17T02:45:35,0,
wt_0258,wikipedia_timeline,4/4/2026,4-Apr,,li,"Iranian missile attacks on Israel with cluster munitions damaging buildings and roads were reported from Bnei Brak, Ramat Gan , Tel Aviv and Petah Tikva . One of those cluster bombs hit in the vicinity of the IDF's Kirya headquarters in Tel Aviv . The home of United Torah Judaism leader Moshe Gafni in Bnei Brak was also hit by a cluster munition.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#4_April,2026-07-17T02:45:35,0,
wt_0259,wikipedia_timeline,4/4/2026,4-Apr,,li,Iranian media reported an air attack on a cement factory in Bandar Khamir .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#4_April,2026-07-17T02:45:35,0,
wt_0260,wikipedia_timeline,4/4/2026,4-Apr,,li,"A strike hit a building near the Bushehr Nuclear Power Plant in Iran, killing one of its security guards. Israeli strikes also hit petrochemical sites in Khuzestan province, injuring five people. Iranian press reported US–Israeli strikes did hit the Bandar-e Mahshahr and Bandar Imam petrochemical zones as well as petrochemical industries in Fajr, Rejal, and Amir-Kabir. Five people were killed and 170 others were injured in the strikes in Mahshahr, according to Iranian media.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#4_April,2026-07-17T02:45:35,0,
wt_0263,wikipedia_timeline,4/5/2026,5-Apr,,li,"After heavy fighting, the missing weapon systems officer (WSO) from the downed F-15E was successfully recovered by US commandos. The temporary US forward operating base in Iran, established to rescue the WSO, was evacuated and two C-130s and at least one MH-6 Little Bird were left behind and destroyed by the retreating US forces.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#5_April,2026-07-17T02:45:35,0,
wt_0264,wikipedia_timeline,4/5/2026,5-Apr,,li,"Explosions and overhead flights were reported overnight in many provinces, including Alborz , Boyer-Ahmad , Bushehr , Fars , Gilan , Hormozgan , Isfahan , Khuzestan , Kohgiluyeh , and Mazandaran .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#5_April,2026-07-17T02:45:35,0,
wt_0265,wikipedia_timeline,4/5/2026,5-Apr,,li,Iranian drones hit a BAPCO oil storage facility in Bahrain and set it on fire. Further drone attacks hit the Shuwaikh Oil Sector Complex and a desalination plant in Kuwait.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#5_April,2026-07-17T02:45:35,0,
wt_0266,wikipedia_timeline,4/5/2026,5-Apr,,li,"The IDF said that it killed Mohammad Reza Ashrafi Kahi, who was the Head of Commerce at the IRGC Oil Headquarters.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#5_April,2026-07-17T02:45:35,0,
wt_0267,wikipedia_timeline,4/5/2026,5-Apr,,li,"An Iranian missile strike hit a residential building in Haifa , killing four people . Nine people were injured in the attack, one seriously.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#5_April,2026-07-17T02:45:35,0,
wt_0268,wikipedia_timeline,4/5/2026,5-Apr,,li,"Iran announced that the number of attacks on civilian centers in Israeli and American attacks (on Iran) was: 83,351 residential units. Also, 322 medical centers and 763 schools (in Iran) have been attacked so far.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#5_April,2026-07-17T02:45:35,0,
wt_0269,wikipedia_timeline,4/6/2026,6-Apr,,li,"An Iranian missile barrage early in the morning impacted 15 areas, seriously injuring a woman in Petah Tikva and injuring two others in Tel Aviv. Four people were lightly wounded by a cluster bomb in Haifa .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0270,wikipedia_timeline,4/6/2026,6-Apr,,li,"An airstrike hit two homes in Baharestan County , Tehran province , killing 23 people. Overnight strikes in Bandar Lengeh and Kong killed six people and injured 17 others. Five others were killed in Qom . Tehran's Sharif University of Technology was also struck.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0271,wikipedia_timeline,4/6/2026,6-Apr,,li,"Debris from a missile interception fell on a Raneen Systems building in Mussafah , UAE, injuring a Ghanaian.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0272,wikipedia_timeline,4/6/2026,6-Apr,,li,Explosions and attacks in the early morning were reported at a military site in northern Iran and in Khorramshahr .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0273,wikipedia_timeline,4/6/2026,6-Apr,,li,"IRGC intelligence chief Majid Khademi was killed in an American-Israeli airstrike. Israel also said that it killed Yazdan Mir , the commander of the Quds Force's Unit 840.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0274,wikipedia_timeline,4/6/2026,6-Apr,,li,"Iran said that it targeted US satellite equipment and munitions on Bubiyan Island , Kuwait using drones.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0275,wikipedia_timeline,4/6/2026,6-Apr,,li,Four bodies were found during a search and rescue operation on a destroyed house hit by an Iranian missile in Haifa the day before.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0276,wikipedia_timeline,4/6/2026,6-Apr,,li,"Israeli Minister of Defense Israel Katz said that the IDF struck Iran's most prominent petrochemical plant in Asaluyeh , causing major damage.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0277,wikipedia_timeline,4/6/2026,6-Apr,,li,"The IDF said that it struck Mehrabad International Airport and two smaller airfields, destroying dozens of Iranian airplanes and helicopters.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0278,wikipedia_timeline,4/6/2026,6-Apr,,li,"Iraqi security sources said that two people were killed after an Iranian drone strike on the village of Zarka Zoy , in the Darashakran district of Erbil Governorate .",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0279,wikipedia_timeline,4/6/2026,6-Apr,,li,15 Americans were wounded in an overnight Iranian drone strike on Ali Al Salem Air Base .,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0280,wikipedia_timeline,4/6/2026,6-Apr,,li,Trump threatened to send Iran 'back to the stone ages' if it does not reach a deal by the ultimatum he set.,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0281,wikipedia_timeline,4/6/2026,6-Apr,,li,"Up to 6 April, as a result of the US and Israeli attacks, damage(s) has also been done to sports federations and sports infrastructure in Iran. Among the damages are the following: the complete destruction of the 12,000-seat Azadi Hall , the camp of the national wrestling teams of the Iran , various parts of the Shooting Federation, parts of the Tennis Federation, the Hockey Federation building located in the Tehran Revolution Sports Complex, and the cycling and handball federations in Iran.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#6_April,2026-07-17T02:45:35,0,
wt_0282,wikipedia_timeline,4/7/2026,7-Apr,,p,7-Apr-26,https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#7_April,2026-07-17T02:45:35,0,
wt_0283,wikipedia_timeline,4/7/2026,7-Apr,,li,"Iranian drones hit a SABIC petrochemical complex in Jubail in Saudi Arabia, causing a fire.",https://en.wikipedia.org/wiki/Timeline_of_the_2026_Iran_war#7_April,2026-07-17T02:45:35,0,
